,internal_id,h3_index,latitude,longitude,name,tags,categories,place_id,address,timezone,temporarily_closed,permanently_closed,inside_of,price_level,contact_phone,contact_website,number_of_reviews,rating_stars,spending_time_min,spending_time_max,has_popularity,has_opening_hours,has_waiting_time
73,0x130e4e585638c67f:0xff9b0a39dab8684e,8f3f304085426c8,35.948004,14.411285000000001,EuroSaver,{supermarketbakeryconvenience_storedairy_storefruit_and_vegetable_storegrocery_storetobacco_shopwine_store},{shoppingcafegroceries},ChIJf8Y4VlhODhMRTmi42jkKm_8,{Triq Censu TantiSan Pawl il-Baħar SPB 3020Malta},Europe/Malta,False,False,,,35677259593.0,https://eurosaver.business.site/,78.0,3.4,15.0,15.0,True,True,True
74,0x130e4e58215fee53:0xbaaa2dc97cbf5e9b,8f3f30408549b6b,35.9485395,14.413755300000002,The Brothers,{bulgarian_restaurantrestaurant},{food},ChIJU-5fIVhODhMRm16_fMktqro,{Triq Il-Korp Tal-PijunieriSt Paul's BayMalta},Europe/Malta,False,False,,2.0,35699058829.0,,506.0,4.6,60.0,150.0,True,True,True
75,0x130e4e5852d850f7:0x966200d4f6e7c3cd,8f3f304085588f3,35.947556,14.411755800000002,Oriana Hotel,{hotel},{tourism},ChIJ91DYUlhODhMRzcPn9tQAYpY,{Triq C.TantiSt Paul's BayMalta},Europe/Malta,False,False,,,35621576128.0,http://www.orianahotel.com/,289.0,3.9,,,False,False,False
76,0x130e4f91fe6e6c0f:0x1dfcb48c25acb71c,8f3f304085ab9a8,35.9461749,14.406696100000001,B. Grima & Sons Ltd.,{line_marking_serviceequipment_supplierroad_safety_townsign_shop},{shoppingwholesalerservice},ChIJD2xu_pFPDhMRHLesJYy0_B0,{Jean De La Cassiere Street St. Paul'sBay SPB 3138Malta},Europe/Malta,False,False,,,35679477682.0,http://bgs.com.mt/,1.0,5.0,,,False,True,False
77,0x130e4efd1fe908d5:0x8db8cd849c4a7d71,8f3f30408ba90cd,35.958663,14.42325,Malta National Aquarium,{aquariumtourist_attraction},{tourismrecreation},ChIJ1QjpH_1ODhMRcX1KnITNuI0,{Triq it-TruncieraSan Pawl il-Baħar SPB 1500Malta},Europe/Malta,False,False,,,35622588100.0,http://www.aquarium.com.mt/,12314.0,4.2,60.0,120.0,True,True,True
78,0x130e4ef66c1e1e2d:0x292ec7ea0869aff2,8f3f30408cc4b8e,35.952007200000004,14.4090261,Hornblower Cruises,{boat_tour_agencysightseeing_tour_agencytour_agency},{service},ChIJLR4ebPZODhMR8q9pCOrHLik,{Dawret Il-GzejjerSt Paul's Bay SPB 1480Malta},Europe/Malta,False,False,,,35679899899.0,http://www.hornblowermalta.com/,1610.0,4.5,15.0,45.0,True,True,True
79,0x130e4e379a1a150f:0x45de3e4014094915,8f3f3040a2f5cc4,35.9263925,14.415162699999998,Sherries Estates,{garden_center},{wholesaler},ChIJDxUamjdODhMRFUkJFEA-3kU,{Triq BurmarradSt Paul's BayMalta},Europe/Malta,False,False,,,35621580021.0,http://www.sherriesestates.com/,931.0,4.4,30.0,30.0,True,True,True
80,0x130e4e698d84e505:0x600c991898dd0537,8f3f3040ad48cf4,35.936017,14.3966503,St Paul's Bay,,,ChIJBeWEjWlODhMRNwXdmBiZDGA,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
81,0x130e4fe91620695b:0x28313bd97cad1ff3,8f3f3040b014a02,35.9317518,14.431574599999998,Naxxar,,,ChIJW2kgFulPDhMR8x-tfNk7MSg,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
82,0x130e4fb67695ce27:0x9944157299f1c30d,8f3f3040b09982c,35.928118,14.431838,Good Earth Distributors Ltd,{natural_foods_store},{groceries},ChIJJ86VdrZPDhMRDcPxmXIVRJk,{Burmarrad Road Hardrocks Business Park In-NaxxarNXR 6345Malta},Europe/Malta,False,False,,,35621431309.0,http://goodearth.com.mt/,19.0,4.7,15.0,15.0,True,True,True
83,0x130e4fcccd33c337:0x2da7a02d05f41421,8f3f3040e02304c,35.9514542,14.3886,ABC Diving,{diving_centerdive_shopscuba_instructorscuba_tour_agency},{shoppingsportservice},ChIJN8MzzcxPDhMRIRT0BS2gpy0,{The BoathouseTriq il-FekrunaSaint Paul's Bay SPB 4813Malta},Europe/Malta,False,False,,,35677333112.0,https://www.abcdivingmalta.com/,35.0,5.0,,,False,True,False
84,0x130e4e60f9a5cd75:0x3f650ca7e6bb7392,8f3f3040e22aae2,35.9486842,14.4000723,Dinky Fingers,{art_cafecraft_store},{shoppingcafe},ChIJdc2l-WBODhMRknO75qcMZT8,{The Arches 493 Triq San Pawl St Pauls BaySPB 3416Malta},Europe/Malta,False,False,,,,http://www.dinky-fingers.com/,43.0,4.7,,,False,True,False
85,0x130e4e637f22365d:0x750d31877696ad1e,8f3f3040e39091d,35.9473136,14.3936326,St. Paul's Bay Local Council,{council},{administration},ChIJXTYif2NODhMRHq2WdocxDXU,{St Paul's BayMalta},Europe/Malta,False,False,,,35621585888.0,https://localgovernment.gov.mt/en/lc/StPaulsBay/Pages/default.aspx,21.0,2.6,,,False,True,False
86,0x130e4e793c84eb67:0x843e703f8079ecd,8f3f3040e5417a6,35.9473248,14.3829717,Munchy Monkey,{restaurant},{food},ChIJZ-uEPHlODhMRzZ4H-APnQwg,{Telgħet ix-XemxijaSt Paul's BayMalta},Europe/Malta,False,True,,,35627017879.0,https://www.facebook.com/MunchyMonkey/,42.0,4.4,,,False,True,False
87,0x130e4e793a048f0d:0x3f086236829824b4,8f3f3040e541ae2,35.9475657,14.383226500000001,Porto del Sol,{guest_housemediterranean_restaurantrestaurant},{food},ChIJDY8EOnlODhMRtCSYgjZiCD8,{13 Telgħet ix-XemxijaSt Paul's BayMalta},Europe/Malta,False,False,,,35699429913.0,,157.0,4.2,,,False,False,False
88,0x130e4e7911c37b85:0x9b4f3e7abd79f289,8f3f3040e558b0c,35.9464083,14.3829288,Xemxija Pit Stop,{cafe},{cafe},ChIJhXvDEXlODhMRifJ5vXo-T5s,{Xatt Il-PwalesSt Paul's BayMalta},Europe/Malta,False,False,,1.0,35627563027.0,https://m.facebook.com/XemxijaPitstop,557.0,4.5,15.0,45.0,True,True,True
89,0x130e4f0fdbf6ff9f:0xae1cd25ba3ed237,8f3f3040e569a86,35.948420500000005,14.3842823,Wines & Co,{wine_store},{shopping},ChIJn__22w9PDhMRN9I-uiXN4Qo,{39 Xemxija Hill XemxijaSPB 9026Malta},Europe/Malta,False,False,,,35699422035.0,http://winesandco.net/,16.0,4.6,,,False,True,False
90,0x130e4e8027c3be77:0x389b028693a0d25a,8f3f3040ed44a0a,35.9565903,14.379867,Selmun Bar & Restaurant,{restaurant},{food},ChIJd77DJ4BODhMRWtKgk4YCmzg,{36 SelmunMelliehaMalta},Europe/Malta,False,False,,,35699446225.0,,146.0,4.3,15.0,150.0,True,True,True
91,0x130e4df09b8768e9:0x876ddf2a693d7e8d,8f3f304189596ae,35.918932700000006,14.3617343,Mgarr,,,ChIJ6WiHm_BNDhMRjX49aSrfbYc,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
92,0x130e4dec349f735b:0x57e2cc8b0a0afcc6,8f3f30418b25064,35.919419500000004,14.3671027,Ta' Celita - Sunny Bar and Restaurant,{restaurant},{food},ChIJW3OfNOxNDhMRxvwKCovM4lc,{1 Triq Sir Harry Luke L-ImġarrMGR 1502Malta},Europe/Malta,False,False,,,35621573705.0,https://www.tacelita.com/,151.0,4.8,,,False,True,False
93,0x130e4d970a124fcb:0x63401bdd462dcc1e,8f3f3041c8c14a5,35.93414,14.346036199999999,Apple's Eye Restaurant,{restaurant},{food},ChIJy08SCpdNDhMRHswtRt0bQGM,{IlTriq In-NahhalijaMellieha MLH 5510Malta},Europe/Malta,False,False,,2.0,35621573359.0,http://www.appleseyemalta.com/,1403.0,4.0,45.0,120.0,True,True,True
94,0x130e4b1011b2d685:0x7811ff0ace37d15b,8f3f30420d6b64a,36.035175,14.320098999999999,Blue waters dive cove diving centre,{dive_shop},{shopping},ChIJhdayERBLDhMRW9E3zgr_EXg,{Triq Il-kuncizzjoniQala Gozo QLA 1709Malta},Europe/Malta,False,False,,,35621565626.0,http://www.divebluewaters.com/,171.0,5.0,15.0,90.0,True,True,True
95,0x130e4b18fe24593f:0xfd74b0983cf26ae2,8f3f30424616d09,36.039707,14.312129999999998,Il-Wileġ Restaurant,{maltese_restaurant},{food},ChIJP1kk_hhLDhMR4mryPJiwdP0,{33 Triq Il-WilegQala Gozo QLA 1930Malta},Europe/Malta,False,True,,,35699885482.0,,38.0,4.5,,,False,True,False
96,0x130e4b19dd343357:0x2439a8ffd7beda81,8f3f3042465a4ae,36.0388628,14.318101,Qala,,,ChIJVzM03RlLDhMRgdq-1_-oOSQ,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
97,0x130e4b179cfaf81f:0x5750b4318868896a,8f3f3042469a822,36.0360517,14.312142300000001,Ur Choice Supermarket,{grocery_store},{groceries},ChIJH_j6nBdLDhMRaoloiDG0UFc,{Il FornQalaMalta},Europe/Malta,False,False,,,35699460763.0,https://www.facebook.com/urchoicesupermarket/,71.0,4.4,15.0,15.0,True,True,True
98,0x130e4b18f932a4db:0x8ebd34401f8eaa4a,8f3f304247894cd,36.039823999999996,14.3119408,Il-Wileġ Bed & Breakfast,{bed_and_breakfast},{tourism},ChIJ26Qy-RhLDhMRSqqOH0A0vY4,{54 Triq Il-MithnaGozo QLA 1914Malta},Europe/Malta,False,False,,,35699885482.0,,68.0,4.7,,,False,False,False
99,0x130e4b2273600755:0x143b183c0c82644c,8f3f304247a2da5,36.041215,14.309010999999998,The Qala Repose,{bed_and_breakfast},{tourism},ChIJVQdgcyJLDhMRTGSCDDwYOxQ,{Triq Ta CiniQala VCT 1831Malta},Europe/Malta,False,False,,,35699971703.0,,6.0,4.7,,,False,False,False
100,0x130e4b4896a4ee8d:0x5c8f87ddf11811e0,8f3f3042609d023,36.024420299999996,14.2966905,Gleneagles Bar,{bar},{drinks},ChIJje6klkhLDhMR4BEY8d2Hj1w,{10 Triq Il-Vittorja Gozo GSM 2400Malta},Europe/Malta,False,False,,,35621556543.0,,158.0,4.7,90.0,180.0,False,True,False
101,0x130e4b4846aecd11:0x4ab28992ef07b1a7,8f3f304260a56b4,36.0266386,14.295964800000002,Grand Hotel Gozo,{hotelatmbarindoor_swimming_pooloutdoor_swimming_poolparking_garagerestaurantspa_and_health_club},{serviceautomobiledrinksfoodrecreationtourism},ChIJEc2uRkhLDhMRp7EH75KJsko,{Triq Sant Antnin MgarrGozo GSM 9026Malta},Europe/Malta,False,False,,,35622161000.0,http://www.grandhotelmalta.com/,518.0,4.3,,,False,False,False
102,0x130fb4b4b1221ee3:0x5c8bac4e551557d0,8f3f30426536460,36.025076,14.28559,Globetrotter Homestay,{holiday_accommodation_service},{tourism},ChIJ4x4isbS0DxMR0FcVVU6si1w,{28 Triq Ta' CordinaGħajnsielem GSM 2011Malta},Europe/Malta,False,False,,,35677700154.0,http://globetrotterguesth.wix.com/gozo-rentals,24.0,4.5,,,False,False,False
103,0x130e4b09ca6d40e9:0x4911fc8dd0b0d628,8f3f30426cca04e,36.027058600000004,14.2910381,Amabile Cauchi Playingfield,{playground},{recreation},ChIJ6UBtyglLDhMRKNaw0I38EUk,{27GR+RCFGhajnsielemMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
104,0x130e45657785143f:0xcf48fb0ab3d94d4a,8f3f30450401573,35.9283266,14.483288,Pembroke Pharmacy,{pharmacy},{medical},ChIJPxSFd2VFDhMRSk3Zswr7SM8,{87 Giuseppe MalfeggianiPembroke PBK 1261Malta},Europe/Malta,False,False,,,35621372784.0,,5.0,4.0,15.0,15.0,True,True,True
105,0x130e4565000a6d1b:0x82f660f0ee32f89b,8f3f30450436528,35.9286401,14.480568400000001,Pembroke Supermarket,{supermarket},{groceries},ChIJG20KAGVFDhMRm_gy7vBg9oI,{152 Patri Indri VellaPembroke PBK 1311Malta},Europe/Malta,False,False,,,35621378606.0,,96.0,4.4,15.0,15.0,True,True,True
106,0x130e45647506d89b:0x15d042102d4df10,8f3f30450591b5c,35.927512799999995,14.4783482,Maypole Pembroke,{convenience_store},{groceries},ChIJm9gGdWRFDhMREN_UAiEEXQE,{Madre Margerita De BrincatPembrokeMalta},Europe/Malta,False,False,,,35622581563.0,,12.0,4.4,10.0,10.0,True,True,True
107,0x130e4f05e703882f:0x59e7538d23884899,8f3f3045061552c,35.9253917,14.492265,The Westin Dragonara Resort Malta,{hotelindoor_lodgingmeeting_planning_servicewedding_venue},{tourismservice},ChIJL4gD5wVPDhMRmUiII41T51k,{Dragonara Road St. Julian'sSTJ 3143Malta},Europe/Malta,False,False,,,35621381000.0,https://www.marriott.com/hotels/travel/mlawi-the-westin-dragonara-resort-malta/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2&y_source=1_NDI2NjI1MC03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,2173.0,4.6,,,False,False,False
108,0x130e456bbfe91a17:0x4d9099a51e8b62f1,8f3f3045068051b,35.9227936,14.4911794,Hotel Valentina,{hotel},{tourism},ChIJFxrpv2tFDhMR8WKLHqWZkE0,{DobbieSt Julian'sMalta},Europe/Malta,False,False,,,35621382232.0,http://www.hotelvalentina.com/,684.0,4.7,,,False,False,False
109,0x130e456bbd73ff6d:0x3f584a822e6861bb,8f3f30450681cf0,35.922924,14.491765,Alexandra Hotel Malta,{hotel},{tourism},ChIJbf9zvWtFDhMRu2FoLoJKWD8,{Schreiber Street PacevilleSchreiber StSan ĠiljanMalta},Europe/Malta,False,False,,,35621351151.0,http://www.alexandrahotelmalta.com/,1445.0,3.5,,,False,False,False
110,0x130e456be9f32b6b:0x5df9b79a01eb85fb,8f3f30450684450,35.9231591,14.4909508,The George Urban Boutique Hotel,{hotel},{tourism},ChIJayvz6WtFDhMR-4XrAZq3-V0,{Triq Paceville Saint Julian's STJ3103Malta},Europe/Malta,False,False,,,35620111000.0,https://www.thegeorgemalta.com/,461.0,4.2,,,False,False,False
111,0x130e456beb78b27b:0xb483bd7dc12ba45f,8f3f304506848e8,35.923439,14.491076999999999,Lombard Bank Malta p.l.c.,{bank},{service},ChIJe7J462tFDhMRX6QrwX29g7Q,{Paceville Avenue San Ġiljan STJ3103Malta},Europe/Malta,False,False,,,35625581400.0,http://www.lombardmalta.com/,2.0,3.0,,,True,True,True
112,0x130e456b91348595:0x445ed64a173f2dc4,8f3f30450685071,35.923333,14.4917234,Tana Del Lupo,{italian_restaurant},{food},ChIJlYU0kWtFDhMRxC0_F0rWXkQ,{Triq il-WilgaSt Julian'sMalta},Europe/Malta,False,True,,,,,3.0,3.3,,,False,False,False
113,0x130e456bc698e8f5:0x52131d898cd26197,8f3f30450686661,35.9227223,14.4909212,Il Pirata Restaurant,{mediterranean_restaurant},{food},ChIJ9eiYxmtFDhMRl2HSjIkdE1I,{Triq PacevilleSt Julian'sMalta},Europe/Malta,True,False,,2.0,35621375827.0,https://ilpirata.com.mt/,919.0,4.4,,,False,True,False
114,0x130e456b01562117:0xcc50d0fd1b403a4,8f3f3045068b151,35.9221788,14.493209,Hilton Malta,{hotel},{tourism},ChIJFyFWAWtFDhMRpAO00Q8NxQw,{Vjal Portomaso St Julian's PTM01Malta},Europe/Malta,False,False,,,35621383383.0,https://www3.hilton.com/en/hotels/malta/hilton-malta-MLAHITW/index.html?WT.mc_id=zELWAKN0EMEA1HI2DMH3LocalSearch4DGGenericx6MLAHITW,3804.0,4.7,,,False,False,False
115,0x130e456bcde63abd:0xcc7740137465ea03,8f3f30450691151,35.9220888,14.4908464,The Avenue Restaurant,{italian_restaurant},{food},ChIJvTrmzWtFDhMRA-pldBNAd8w,{Triq GortSt Julian'sMalta},Europe/Malta,False,False,,2.0,35621351753.0,https://www.theavenuemalta.com/,2989.0,4.4,60.0,120.0,True,True,True
116,0x130e456bcb8270b5:0xabee4d634c3deaaa,8f3f30450691386,35.921983700000006,14.490929099999999,Maltese Mama Restaurant,{maltese_restaurantitalian_restaurantrestaurant},{food},ChIJtXCCy2tFDhMRquo9TGNN7qs,{19Paceville AvenueSt Julian's STJ 3108Malta},Europe/Malta,False,True,,2.0,35627377024.0,https://www.facebook.com/Maltese-Mama-1764083610481417/,508.0,4.4,,,False,True,False
117,0x130e453e97eb8ef1:0x562cc6a82b649b4a,8f3f30450692376,35.9216102,14.490160699999999,Alice Pizza,{pizza_restaurant},{food},ChIJ8Y7rlz5FDhMRSptkK6jGLFY,{137 St George's RoadSt Julian'sMalta},Europe/Malta,False,False,,1.0,35621382009.0,http://www.alicepizza.it/,569.0,4.6,20.0,20.0,True,True,True
118,0x130e456a4e4601cd:0x34762a7b4ef66faf,8f3f3045069bcdd,35.9212385,14.491871,Cleland & Souchet,{wine_storegift_basket_storegift_shopjewelry_storewine_club},{shoppingentertainment},ChIJzQFGTmpFDhMRr2_2TnsqdjQ,{Block 14 Vjal Portomaso San ĠiljanSTJ 4013Malta},Europe/Malta,False,False,,,35621389898.0,https://www.clelandsouchet.com/,136.0,4.6,30.0,90.0,True,True,True
119,0x130e456b894dcee7:0xcdcbda8aab60fa84,8f3f304506a10ad,35.9241167,14.491608300000001,Golden Tulip Vivaldi Hotel,{hotelconference_centergymloungeswimming_pool},{art_culturesportrecreationtourism},ChIJ585NiWtFDhMRhPpgq4ray80,{Triq Dragonara San Ġiljan STJ06Malta},Europe/Malta,False,False,,,35621378100.0,https://vivaldi.goldentulip.com/,1559.0,4.1,,,False,False,False
120,0x130e456beec9e183:0x7de1e254e43cb39d,8f3f304506a2446,35.923581,14.4906533,The Olde Keg,,,ChIJg-HJ7mtFDhMRnbM85FTi4X0,{Triq il-WilgaSt Julian'sMalta},Europe/Malta,False,True,,,,,3.0,4.0,,,False,False,False
121,0x130e456b99b5e3cd:0xa66d4b529bb6f5ab,8f3f304506ae8ae,35.9238821,14.4918576,Shivas Indian restaurant,{indian_restaurant},{food},ChIJzeO1mWtFDhMRq_W2m1JLbaY,{Triq DragunaraSt Julian'sMalta},Europe/Malta,False,False,,2.0,35621384399.0,https://shivasmalta.com/,169.0,4.2,,,True,True,True
122,0x130e456be5327d97:0xf6f16dd86ef5c111,8f3f304506b5b4d,35.9238671,14.4903935,L'Ostricaio Malta (Paceville and Balluta bay),{restaurant},{food},ChIJl30y5WtFDhMREcH1btht8fY,{Triq BallSt Julian'sMalta},Europe/Malta,False,False,,2.0,35627050936.0,,753.0,4.5,90.0,120.0,True,True,True
123,0x130e456be21ef713:0x7e715c82e8e16dfe,8f3f304506b5cc6,35.923671399999996,14.489973,PV Hostel,{hostel},{tourism},ChIJE_ce4mtFDhMR_m3h6IJccX4,{13 Triq il-WilgaSt Julian'sMalta},Europe/Malta,False,False,,,35679097447.0,http://pv-hostel.gotomalta.co.uk/,150.0,3.7,,,False,False,False
124,0x130e456de64b489f:0x63206b35bcd037e6,8f3f30450706d4a,35.9287799,14.4903902,Corinthia St George's Bay,{hotelresort_hotel},{tourism},ChIJn0hL5m1FDhMR5jfQvDVrIGM,{St Georges BaySt Julians STJ 3301Malta},Europe/Malta,False,False,,,35621374114.0,http://www.corinthia.com/stgeorges,2246.0,4.5,,,False,False,False
125,0x130e456a808f528b:0x867bfeae3f40e149,8f3f3045079048d,35.924657,14.487863,Hard Rock Cafe,{american_restaurant},{food},ChIJi1KPgGpFDhMRSeFAP67-e4Y,{Level 2 Baystreet Complex St George's Bay St Julian'sSTJ 1275Malta},Europe/Malta,False,True,0x130e45692de6f53d:0x4a6c1ed1c9caf574,2.0,35621380983.0,https://www.hardrockcafe.com/location/malta/#utm_source=Google&utm_medium=Yext&utm_campaign=Listings,2731.0,4.3,,,False,True,False
126,0x130e456ecb0f6583:0xeacf846c6b045019,8f3f30450790b85,35.924963,14.488114000000001,eeetwell,{health_food_restaurant},{food},ChIJg2UPy25FDhMRGVAEa2yEz-o,{Triq Santu Wistin San ĠiljanSTJ 3311Malta},Europe/Malta,False,False,,1.0,35627549610.0,http://eeetwell.com/,484.0,4.5,20.0,60.0,True,True,True
127,0x130e456936ed3323:0x63685b100be2c011,8f3f30450793cd2,35.924401399999994,14.4881429,Capt. A. Caruana - Wines Spirits and Tobacco,{wine_storecigar_shoptobacco_shop},{shopping},ChIJIzPtNmlFDhMREcDiCxBbaGM,{Triq Santu WistinSan GiljanSTJ 3313Malta},Europe/Malta,False,False,,,35621380950.0,https://www.captcaruana.com/,74.0,4.7,,,True,True,True
128,0x130e456934578929:0xd9be14ea32c5e8c2,8f3f30450796214,35.924749,14.487619,be.Hotel,{hotel},{tourism},ChIJKYlXNGlFDhMRwujFMuoUvtk,{Bay Street Tourist Complex St. George's BaySan Ġiljan STJ 3311Malta},Europe/Malta,False,False,0x130e45692de6f53d:0x4a6c1ed1c9caf574,,35623719000.0,http://www.behotelmalta.com/,1556.0,4.1,,,False,False,False
129,0x130e455c786f6495:0xd11fe8dfc5831f65,8f3f304520646e6,35.915184,14.480792999999998,Gateway School of English GSE - English language school and quality English courses in Malta,{english_language_schooladult_education_schooleducation_centerenglish_language_campenglish_language_instructorlanguage_schoolschool},{education},ChIJlWRveFxFDhMRZR-Dxd_oH9E,{Triq Il-BosfruSt Julian'sMalta},Europe/Malta,False,False,,,35621375086.0,http://www.english-malta.com/,107.0,4.4,,,False,True,False
130,0x130e455b8792495f:0x62acac2235ee9de6,8f3f3045206685e,35.915117200000005,14.480469,Gateway School of English Residence Accommodation,{serviced_accommodationenglish_language_campenglish_language_school},{apartmenteducation},ChIJX0mSh1tFDhMR5p3uNSKsrGI,{GSE Residence Triq il-Bosfru San GwannSGN 1953Malta},Europe/Malta,False,False,,,35621375086.0,https://english-malta.com/accommodation/the-gateway-school-student-residence/,12.0,3.7,,,False,False,False
131,0x130e455791c0708d:0xbde96a3e25d16b77,8f3f30452090a86,35.909777000000005,14.474248999999999,La Rovesciata,{sports_bar},{drinks},ChIJjXDAkVdFDhMRd2vRJT5q6b0,{Triq Il- KampanellaSan GwannMalta},Europe/Malta,False,False,,2.0,35627036442.0,http://www.larovesciata.com/,148.0,4.2,,,False,True,False
132,0x130e455a3dbc90c3:0xd2200e1d03aab7fe,8f3f304520e3551,35.9115184,14.4792531,The Hub Workspace,{coworking_space},{office},ChIJw5C8PVpFDhMR_reqAx0OINI,{Triq San AndrijaSan Gwann SGN 1612Malta},Europe/Malta,False,False,,,35627662766.0,http://www.thehubmalta.com/,35.0,4.3,,,False,True,False
133,0x130e4540b97c3493:0x622e2d2c4751fa7d,8f3f3045227641d,35.9114676,14.4896196,Goloso Gastro Bar,{restaurant},{food},ChIJkzR8uUBFDhMRffpRRywtLmI,{10 Triq BirkirkaraSt Julian'sMalta},Europe/Malta,False,False,,1.0,35621384481.0,https://gastrobar.golosogroup.com/,337.0,4.4,,,False,True,False
134,0x130e4544f390f3ff:0xa97641126e2905e5,8f3f304523198d8,35.912812,14.486466,Chic Hair & MakeUp,{hair_salon},{beauty},ChIJ__OQ80RFDhMR5QUpbhJBdqk,{Triq D. Sciculus No 39Ta Giorni San GiljanMalta},Europe/Malta,False,False,,,35627427375.0,https://www.facebook.com/ChicHairAndMakeMalta/,11.0,5.0,,,False,True,False
135,0x130e45d92e754a17:0x118ea42d87972b87,8f3f3045236cc6a,35.9154422,14.490391899999999,The Podium Block A,{lodging},{misc},ChIJF0p1LtlFDhMRhyuXhy2kjhE,{The PodiumSt Mark StSt Julian'sMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
136,0x130e455aa16694c5:0x4b973874fe078f78,8f3f30452393155,35.909704299999994,14.482752300000001,Emma's Kitchen,{cafe},{cafe},ChIJxZRmoVpFDhMReI8H_nQ4l0s,{Triq In-NaxxarSan Gwann SGN 9033Malta},Europe/Malta,False,False,,2.0,35620991184.0,http://www.emmaskitchen.com.mt/,635.0,4.4,20.0,90.0,True,True,True
137,0x130e4ff92b9a5503:0x79cda2559d2daa7f,8f3f3045241ad60,35.9059141,14.4690755,HomeTrends,{home_improvement_storefireplace_storefurniture_accessoriesfurniture_storegift_shophome_goods_storeoutdoor_furniture_store},{shoppingwholesaler},ChIJA1WaK_lPDhMRf6otnVWizXk,{Triq taż-ŻwejtSan GwannMalta},Europe/Malta,False,False,,,35621445654.0,http://www.hometrends.com.mt/,207.0,4.2,20.0,20.0,True,True,True
138,0x130e4fca681ffe7d:0x293f347eb385e823,8f3f3045241e743,35.9060529,14.469046300000002,Baby & Kids by Home Trends,{baby_storebaby_clothing_storechildrens_clothing_storechildrens_storematernity_store},{shopping},ChIJff4faMpPDhMRI-iFs340Pyk,{Baby & Kids Triq taż-Żwejt San GwannSGN 3000Malta},Europe/Malta,False,False,,,35621445654.0,https://hometrendsbabyandkids.com.mt/,,,,,False,True,False
139,0x130e4557b66a07af:0x2375a4a87544f9ce,8f3f3045244da83,35.9077365,14.4752416,San Gwann,,,ChIJrwdqtldFDhMRzvlEdaikdSM,{Malta},Europe/Malta,False,False,,,,http://www.sangwannmalta.org/,,,,,False,False,False
140,0x130e4ffde8e3ecf7:0x5a50b6900a0489ab,8f3f3045250d95a,35.9105304,14.468762300000002,Lighthouse kitchen and Lounge,{italian_restaurantcoffee_shop},{foodcafe},ChIJ9-zj6P1PDhMRq4kECpC2UFo,{2321Shop 10 Triq id-Disgha Ta’ Frar 1799 San Gwann SGN10 Triq id-Disgħa ta' Frar 1799San Ġwann Malta},Europe/Malta,False,True,,,35679084159.0,,48.0,4.5,,,False,True,False
141,0x130e4ff824eed1d3:0x7df93a393fb75b72,8f3f30452546d71,35.9105227,14.470360699999999,BoConcept Malta,{furniture_storebedroom_furniture_storeinterior_designerlighting_storeoffice_furniture_storerug_storesofa_store},{shoppingwholesalerservice},ChIJ09HuJPhPDhMRclu3Pzk6-X0,{Triq tal-BalalSan Gwann SGN 9016Malta},Europe/Malta,False,False,,,35621378011.0,https://www.boconcept.com/mt-mt/,26.0,4.1,,,True,True,True
